01989669-a	determined	0.0	[0]
01992114-v	heel	0.0	[0]
01992149-a	irresolute	0.0	[0.0]
01992503-v	pass on	0.0	[0, 0]
01994442-v	withdraw	0.0	[0, 0]
01997119-v	back	0.0	[0]
01998432-v	follow	0.0	[0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01999798-v	take	0.0	[0, 0, 0]
02001461-v	shadow	-6.8	[0, 0.0, 0, 0, -34.0]
02001858-v	after	0.0	[0, 0, 0]
02001858-v	chase	0.0	[0, 0]
02001858-v	dog	0.0	[0.0, 0.0, 0]
02002720-v	drive off	0.0	[0.0]
02002720-v	turn back	0.0	[0]
02004528-v	turn back	0.0	[0]
02004874-v	return	0.09523809523809523	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 2.0, 0]
02005496-v	go home	0.0	[0, 0]
02005948-v	come	0.0	[0.0, 0, 0, 0.0, 0.0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02005948-v	get	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02006709-v	come	0.0	[0.0]
02007417-v	get at	0.0	[0, 0]
02009433-v	leave	0.0	[0.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0]
02010082-v	walk off	0.0	[0]
02010572-v	come away	0.0	[0]
02014165-v	set off	0.0	[0, 0, 0, 0.0, 0, 0, 0]
02014165-v	strike off	0.0	[0]
02015598-v	go out	0.0	[0, 0, 0, 0, 0.0, 0, 0]
02015598-v	leave	0.0	[0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0]
02016523-v	come in	0.0	[0, 0.0, 0]
02016523-v	enter	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02016523-v	go in	0.0	[0.0, 0]
02016881-a	large	0.0	[0.0]
02018524-v	intrude	-34.0	[-34.0]
02020590-v	reach	3.424242424242424	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 28.499999999999996, 28.499999999999996, 0.0, 0.0, 0.0, 0.0, -1.0, 28.499999999999996, 28.499999999999996]
02020590-v	arrive at	0.0	[0.0]
02020590-v	make	0.0	[0, 0, 0]
02021653-v	find	0.0	[0.0, 0, 0]
02022162-v	get to	0.0	[0, 0]
02022162-v	make	0.0	[0]
02022804-v	meet	0.0	[0, 0, 0, 0, 0, 0]
02023107-v	meet	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02023107-v	see	0.0	[0, 0, 0, 0, 0, 0, 0]
02025550-v	accompany	0.0	[0, 0]
02028366-v	swarm	-38.0	[-38.0]
02031986-a	right	0.0	[0, 0, 0, 0, 0]
02032953-a	left	0.0	[0, 0, 0]
02033561-n	curlew	0.0	[0]
02034511-v	avert	0.0	[0.0]
02036397-a	mistaken	-22.666666666666668	[-34.0, -34.0, 0]
02037683-v	stoop	0.0	[0.0, 0]
02039679-v	sink	0.0	[0, 0.0]
02041246-n	gull	0.0	[0]
02043217-a	square	0.0	[0, 0, 0]
02050132-v	pass	0.0	[0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02051694-v	pass	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02053941-v	approach	0.0	[0, 0.0, 0, 0]
02053941-v	draw near	0.0	[0, 0]
02054310-a	sacred	0.0	[0]
02054541-v	close	0.0	[0]
02054703-v	close in	0.0	[0]
02055267-v	charge	0.0	[0]
02055649-v	hurry	0.0	[0, 0, 0, 0, 0, 0.0, 0]
02057656-v	drive	0.0	[0]
02057829-a	safe	36.25	[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 52.0]
02058756-v	trail	0.0	[0.0]
02058994-v	rush	0.0	[0, 0.0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0]
02061069-v	shrink	0.0	[0]
02061366-v	shrink back	0.0	[0.0]
02062632-v	crouch	-2.0	[0, 0, 0, -10.0, 0]
02062632-v	stoop	0.0	[0, 0, 0, 0, 0, 0, 0.0]
02062670-a	same	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02065958-a	contrary	-7.75	[0.0, 0, -31.0, 0]
02068223-v	run down	0.0	[0, 0, 0]
02068476-a	same	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02068946-a	very	0.0	[0, 0, 0, 0, 0, 0]
02069355-a	other	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02070188-a	another	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02070188-a	some other	0.0	[0, 0, 0, 0]
02070491-a	new	0.0	[0.0]
02071142-v	drip	0.0	[0.0, 0]
02072849-v	pass	0.0	[0, 0.0, 0]
02073443-a	sane	0.0	[0.0]
02073545-v	shake off	-17.0	[-34.0, 0]
02073714-v	go off	0.0	[0]
02074677-v	escape	0.0	[0, 0, 0]
02075049-v	run away	-17.0	[0.0, -34.0]
02075321-a	crazy	-34.0	[-34.0, -34.0, -34.0]
02076027-v	slip away	0.0	[0]
02077656-v	bring	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0]
02077656-v	take	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02078294-v	bring back	0.0	[0]
02081114-a	all right	34.0	[34.0]
02081578-v	leave behind	0.0	[0, 0.0, 0]
02082690-v	scatter	0.0	[0, 0]
02084071-n	dog	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0]
02087551-n	hound	0.0	[0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0]
02088974-a	stealthy	0.0	[0.0, 0.0, 0.0, 0.0]
02088974-a	furtive	0.0	[0.0]
02089984-v	turn	0.0	[0, 0, 0, 0]
02090069-a	secret	-0.3333333333333333	[0.0, 0, -1.0]
02094428-v	fling	0.0	[0.0]
02096047-v	shoot	0.0	[0, 0, 0, 0.0]
02097204-v	throw	0.0	[0, 0, 0]
02098325-a	selfish	-43.5	[-34.0, -53.0]
02099075-v	dance	0.0	[0.0, 0.0, 0.0, 0.0]
02099544-v	drag	0.0	[0.0]
02101108-n	spaniel	0.0	[0, 0]
02107442-v	hear	0.0	[0, 0, 0, 0, 0, 0, 0]
02108026-v	have	0.0	[0, 0, 0.0, 0.0, 0, 0, 0.0, 0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02108026-v	get	0.0	[0]
02108791-v	strike	0.0	[0.0, 0]
02108791-v	come to	0.0	[0, 0, 0, 0]
02109045-v	take	0.0	[0, 0]
02109190-v	suffer	0.0	[0.0]
02110082-v	meet	0.0	[0, 0.0]
02117955-v	catch	0.0	[0, 0, 0, 0]
02118379-a	serious	0.0	[0.0]
02118476-v	notice	0.0	[0.0, 0]
02118476-v	note	0.0	[0, 0]
02118793-v	take notice	0.0	[0.0, 0.0]
02118840-a	earnest	0.0	[0.0, 0.0]
02118933-v	observe	0.0	[0.0, 0]
02119213-a	solemn	0.0	[0.0]
02121620-n	cat	0.0	[0]
02122665-v	throb	0.0	[0]
02122983-v	tingle	0.0	[0.0]
02125797-a	settled	0.0	[0]
02127853-v	miss	-34.0	[-34.0]
02128873-v	see	0.0	[0, 0, 0.0, 0, 0]
02128873-v	witness	0.0	[0, 0, 0]
02129289-v	see	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02129879-v	catch a glimpse	0.0	[0]
02130300-v	look at	0.0	[0, 0, 0]
02130524-v	look	0.0	[0.0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02131279-v	examine	3.7777777777777777	[0.0, 0.0, 0, 0, 0, 0, 34.0, 0, 0]
02132420-v	look round	0.0	[0]
02132745-v	stare	0.0	[0.0, 0, 0, 0, 0]
02132745-v	gaze	0.0	[0, 0, 0, 0, 0, 0.0]
02133435-v	seem	0.7241379310344828	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.0, 0, 0, 0, 0, 0, 0, 0]
02133435-v	look	0.0	[0, 0]
02133435-v	appear	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02134672-v	seem	0.0	[0, 0, 0, 0, 0, 0]
02136271-v	reflect	0.0	[0]
02137132-v	show	0.0	[0, 0, 0, 0.0, 0, 0.0]
02144835-v	conceal	-9.714285714285714	[0, 0.0, 0, 0, -34.0, -34.0, 0]
02144835-v	hide	0.0	[0, 0, 0, 0, 0]
02145814-v	hide	0.0	[0, 0.0, 0]
02145814-v	hide out	0.0	[0.0]
02146790-v	conceal	0.0	[0.0, 0]
02146790-v	hold back	0.0	[0, 0]
02150510-v	watch	0.0	[0, 0, 0, 0, 0.0, 0, 0]
02151966-v	look out	0.0	[0.0, 0.0]
02152991-n	game	0.0	[0]
02153709-v	look	0.0	[0, 0]
02154508-v	notice	0.0	[0.0, 0, 0, 0]
02154508-v	find	0.725	[0.0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29.0, 0, 0, 0, 0]
02154508-v	discover	8.5	[0.0, 0, 0, 34.0]
02154508-v	observe	0.0	[0, 0, 0]
02156546-v	disappear	0.0	[0.0]
02159890-v	flash	0.0	[0.0]
02160779-v	glimmer	0.0	[0, 0.0]
02160944-v	glow	0.0	[0.0, 0, 0]
02161432-a	important	17.0	[0.0, 34.0]
02162947-v	gleam	0.0	[0, 0]
02165146-v	peep	0.0	[0.0, 0.0, 0]
02168965-v	peer	0.0	[0, 0, 0.0, 0, 0, 0]
02169702-v	hear	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02169891-v	listen	0.0	[0, 0, 0, 0]
02171039-v	listen	0.0	[0, 0]
02171039-v	hear	0.0	[0, 0]
02171664-v	creak	0.0	[0.0]
02174896-a	simple	0.0	[0, 0.0]
02176268-v	sound	0.0	[0]
02177584-a	complicated	-30.833333333333332	[-34.0, -34.0, -24.5]
02182088-a	false	-49.0	[-34.0, -64.0]
02182342-v	chime	0.0	[0.0]
02182662-v	rustle	0.0	[0, 0.0]
02182851-v	snap	0.0	[0.0]
02186338-a	one	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02186338-a	i	0.0	[0]
02186470-a	two	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02186580-a	three	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02186750-a	five	0.0	[0, 0]
02187296-a	10	0.0	[0]
02187296-a	ten	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02188317-a	twenty	0.0	[0, 0]
02191040-a	forty-eight	0.0	[0]
02193194-v	discern	0.0	[0.0]
02193194-v	recognize	8.5	[0, 25.5, 0]
02196107-a	hundred	0.0	[0, 0]
02197781-v	find	0.0	[0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02198234-v	seem	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02198602-v	follow	0.0	[0, 0]
02198819-v	kill	-64.0	[-64.0]
02199435-v	flush	0.0	[0]
02199590-v	give	12.262500000000001	[0.0, 0.0, 0.0, 0.0, 0, 32.7, 32.7, 32.7]
02202146-a	second	0.0	[0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0]
02202384-v	keep	0.0	[0.0, 0, 0]
02202928-v	keep	0.0	[0, 0, 0]
02203362-v	have	-0.1619047619047619	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02203362-v	have got	0.0	[0.0, 0.0, 0, 0]
02205272-v	take	0.0	[0, 0, 0, 0.0, 0]
02205719-v	take away	0.0	[0.0]
02206462-v	stumble	0.0	[0]
02210119-v	receive	0.0	[0, 0.0, 0.0, 0, 0]
02210855-v	get	2.5238095238095237	[0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 24.0, 29.0, 0, 0, 0, 0]
02213947-a	single	0.0	[0, 0]
02214736-a	only	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02217452-a	double	0.0	[0]
02219094-v	support	0.0	[0]
02228031-v	abandon	-27.0	[-34.0, -20.0]
02235229-v	give up	0.0	[0.0]
02235842-v	give	8.673684210526316	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0, 0.0, 0.0, 34.0, 32.7, 32.7, 32.7, 32.7, 0.0]
02236124-v	take	0.0	[0.0]
02236624-v	take	0.0	[0]
02236842-a	smooth	10.0	[0.0, 20.0]
02237338-v	refuse	-17.0	[0.0, -34.0]
02238085-v	obtain	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
02238462-a	rough	0.0	[0.0, 0.0]
02239746-a	broken	0.0	[0]
02240151-v	engage	0.0	[0]
02240490-a	craggy	0.0	[0, 0.0]
02241988-a	stony	0.0	[0, 0]
02247977-v	recover	11.666666666666666	[0.0, 34.0, 1.0]
02247977-v	regain	19.875	[0.0, 20.0, 34.0, 25.5]
02250430-a	solitary	0.0	[0]
02251212-a	lonely	0.0	[0.0, 0.0, 0.0, 0.0]
02251743-v	pay	0.0	[0, 0]
02254155-v	owe	0.0	[0, 0.0]
02264075-v	bless	68.33333333333333	[64.0, 76.5, 64.5]
02267308-a	some	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02267686-a	whatever	0.0	[0, 0, 0, 0]
02267686-a	any	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02267686-n	any	0.0	[0]
02267686-n	whatever	0.0	[0, 0]
02267989-v	take	0.0	[0, 0, 0]
02268133-a	both	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02268246-v	be	0.0	[0, 0, 0]
02268268-a	several	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02268485-a	no	-6.148760330578512	[0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0.0, 0.0, 0, 0.0, 0, -29.0, 0, 0, -33.0, -33.0, -33.0, -33.0, -27.0, -32.0, 0.0, -34.0, -34.0, -31.0, -30.0, -32.0, -49.5, -58.0, -32.0, 0.0, 0, -70.0, -35.0, -29.0, 0.0, -56.5, -33.0, 0, 0, 0, 0, 0.0, 0.0, 0]
02269039-a	none	-5.666666666666667	[0, 0, 0, -34.0, 0.0, 0.0]
02269039-n	none	-13.2	[0, 0, 0, -34.0, -32.0]
02269286-a	all	-0.015748031496062992	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.0, 0, 0, 0, 0, 0, 0]
02269286-a	every	0.0	[0, 0.0, 0, 0]
02269286-n	all	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02269635-a	each	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
02269794-a	every	-0.03333333333333333	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0, 0, 0, 0, 0, 0, 0]
02270186-a	every	0.0	[0.0, 0.0, 0, 0]
02272670-a	innocent	0.0	[0]
02274259-n	butterfly	0.0	[0, 0, 0, 0, 0]
02275365-v	claim	0.0	[0, 0, 0]
02279772-v	take advantage	34.0	[34.0]
02283324-v	retain	0.0	[0, 0, 0]
02285629-v	find	0.0	[0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02286687-v	light upon	0.0	[0]
02286687-v	come upon	0.0	[0]
02287789-v	lose	-25.22222222222222	[0, 0.0, 0, -34.0, -34.0, -34.0, -32.0, -59.0, -34.0]
02289295-v	earn	0.0	[0]
02290461-v	gain	34.0	[34.0]
02290956-v	do good	17.0	[34.0, 0]
02292125-v	gain	0.0	[0]
02295208-v	share	0.0	[0.0, 0]
02296153-v	leave	0.0	[0]
02297142-v	offer	0.0	[0]
02297742-v	offer	0.0	[0]
02301338-a	starving	-34.0	[-34.0]
02301680-v	belong	0.0	[0]
02304565-a	trembling	0.0	[0.0]
02314584-a	straight	0.0	[0]
02316868-v	give	5.45	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.7, 32.7, 32.7, 0.0, 0.0]
02321009-a	strong	29.583333333333336	[0.0, 34.0, 34.0, 34.0, 34.0, 30.666666666666668, 0, 70.0]
02321757-v	steal	-57.5	[-34.0, -64.0, -61.0, -71.0]
02327200-v	furnish	25.5	[0.0, 34.0, 34.0, 34.0]
02327200-v	provide	34.0	[34.0]
02327200-v	supply	17.0	[0.0, 34.0, 34.0, 0.0]
02327569-a	dogged	0.0	[0.0]
02335828-a	sufficient	0.0	[0.0, 0.0]
02336109-a	enough	0.0	[0, 0, 0, 0.0, 0, 0, 0, 0, 0]
02336807-v	refurnish	0.0	[0.0]
02339171-v	give	0.0	[0, 0.0]
02339171-v	afford	0.0	[0.0]
02343110-a	excellent	94.03928571428571	[95.0, 95.0, 95.0, 95.0, 95.0, 93.975, 89.3]
02344243-v	pay	0.0	[0]
02344381-v	repay	34.0	[34.0]
02345647-v	spare	0.0	[0, 0.0]
02350175-v	quit	0.0	[0.0]
02350440-v	clear	0.0	[0]
02353211-a	unfounded	-34.0	[-34.0]
02357479-a	surprised	8.0	[0, 0, 24.0]
02357810-a	astonished	0.0	[0.0, 0.0]
02359789-a	amazing	0.0	[0.0]
02367363-v	act	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
02372605-v	go	0.0	[0, 0.0, 0, 0]
02372605-v	proceed	0.0	[0.0, 0]
02374451-n	horse	0.0	[0, 0, 0, 0, 0, 0]
02374924-v	dare	-3.0	[0, 0, 0, 0, -15.0]
02378453-v	have	0.0	[0.0, 0, 0, 0]
02381726-v	take over	0.0	[0, 0]
02382437-n	pony	0.0	[0]
02383440-v	leave	0.0	[0.0, 0, 0]
02383709-a	reticent	0.0	[0]
02385102-a	tall	0.0	[0, 0, 0, 0, 0.0, 0, 0.0, 0, 0]
02386612-a	little	0.0	[0, 0]
02386962-a	squat	0.0	[0]
02390335-a	wild	0.0	[0, 0]
02391803-v	set	0.0	[0]
02396716-v	make	0.0	[0.0, 0]
02406585-v	succeed	0.0	[0, 0]
02407632-v	flounder	-34.0	[-34.0]
02408011-a	mellow	0.0	[0.0]
02410855-v	work	15.0	[0.0, 20.0, 20.0, 20.0]
02414031-a	fine	0.0	[0]
02416519-n	goat	0.0	[0]
02418465-n	mountain goat	0.0	[0]
02418686-v	play	0.0	[0]
02419773-v	toil	0.0	[0]
02423183-v	allow	3.5	[0.0, 0.0, 0, 0, 0.0, 0, 31.5, 0, 0]
02423183-v	let	1.1764705882352942	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 20.0, 0, 0, 0, 0, 0, 0]
02423762-v	suppress	0.0	[0.0]
02424652-v	crush	-64.0	[-64.0]
02426799-v	restore	0.0	[0.0]
02427103-v	set up	0.0	[0.0]
02432428-a	weary	-41.166666666666664	[-34.0, -34.0, -34.0, -34.0, -47.0, -64.0]
02433000-a	worn	-34.0	[-34.0, -34.0, -34.0, -34.0]
02441215-a	side	0.0	[0, 0]
02447370-v	entitle	0.0	[0]
02450505-v	prevent	7.0	[0.0, 0.0, 21.0]
02450505-v	keep	0.0	[0, 0]
02452885-v	prevent	-5.714285714285714	[0, 0.0, -20.0, -20.0, 0, 0, 0]
02453321-v	avoid	0.0	[0]
02455407-v	observe	0.0	[0]
02460502-a	true	12.6875	[0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 34.0, 47.5]
02461723-a	false	-20.666666666666668	[0.0, 0.0, -62.0]
02469835-v	unite	0.0	[0.0]
02486932-v	meet	0.0	[0, 0]
02486932-v	get together	0.0	[0.0]
02487573-v	call at	0.0	[0]
02488056-v	pay	0.0	[0]
02488304-v	see	0.0	[0, 0.0, 0.0, 0, 0, 0, 0, 0]
02488488-v	see	5.666666666666667	[0, 0, 0, 0, 34.0, 0]
02488641-v	drop	0.0	[0]
02488834-v	marry	7.875	[0.0, 0.0, 34.0, 0.0, 0.0, 0.0, 29.0, 0.0]
02490170-a	up	0.0	[0]
02501367-a	invaluable	34.0	[34.0, 34.0]
02504562-v	force	-34.85	[-34.0, -34.0, -34.0, -34.0, -34.0, -34.0, -34.0, -34.0, -34.0, -42.5]
02506546-v	compel	-30.5	[-20.0, -34.0, -34.0, -34.0]
02507736-v	trouble	-34.0	[-34.0, -34.0, -34.0, -34.0]
02510337-v	hold	0.0	[0]
02510879-a	violent	-64.0	[-64.0]
02513740-a	wicked	-64.0	[-64.0, -64.0]
02514187-v	treat	0.0	[0, 0, 0]
02515194-v	nurse	0.0	[0]
02515341-a	visible	0.0	[0, 0, 0, 0]
02520509-v	atone	10.0	[0, 20.0]
02521410-v	resist	-34.0	[-34.0]
02522864-v	manage	0.0	[0]
02522864-v	bring off	34.0	[34.0]
02524171-v	succeed	41.5	[34.0, 34.0, 34.0, 64.0]
02525447-v	work	17.0	[0.0, 34.0]
02526085-v	attain	34.0	[34.0]
02528380-v	fail	-49.0	[-34.0, -64.0]
02529284-v	fail	-34.0	[-34.0, -34.0]
02530167-v	try	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02533282-v	check	0.0	[0.0]
02534492-v	woo	0.0	[0.0, 0.0]
